user_id,creation_time,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,cs_ORG_INVITE,cs_PERSONAL_PROJECTS,cs_SIGNUP,cs_SIGNUP_GOOGLE_AUTH,in_org,num_invited
301,2012-12-03 03:15:52,,1,0,1,0,0,1,0,0,1,0
302,2012-12-02 12:33:17,2012-12-03 12:33:17,1,1,398,0,0,0,0,1,1,1
303,2014-03-29 04:25:44,2014-03-29 04:25:44,0,0,316,0,0,0,0,1,1,0
304,2013-12-02 17:42:33,,0,0,336,5730,1,0,0,0,1,0
305,2014-03-09 00:21:30,2014-05-30 00:21:30,1,1,142,0,0,0,0,1,1,0
306,2012-09-03 11:12:10,,0,0,20,0,0,1,0,0,1,1
307,2013-01-25 23:07:03,,1,0,75,2013,1,0,0,0,1,0
308,2013-02-16 17:55:22,2013-02-27 17:55:22,1,0,3,3385,1,0,0,0,1,0
309,2014-04-02 17:43:31,2014-04-03 17:43:31,0,0,17,11305,0,0,0,0,1,0
310,2013-08-10 07:50:52,2014-06-04 07:50:52,0,0,269,0,0,0,0,1,1,0
311,2013-03-25 06:39:51,2014-06-03 06:39:51,1,1,135,0,0,0,1,0,1,0
312,2012-12-13 15:44:52,2012-12-13 15:44:52,0,0,147,7737,1,0,0,0,1,0
313,2013-11-27 10:43:10,2013-11-28 10:43:10,0,0,17,0,0,0,1,0,1,0
314,2013-08-27 03:52:24,,0,0,200,0,0,0,1,0,1,0
315,2013-06-13 21:48:07,2013-06-13 21:48:07,0,0,211,0,0,1,0,0,1,0
316,2012-08-30 02:58:36,2012-08-30 02:58:36,1,0,1,9001,1,0,0,0,1,3
317,2013-09-23 02:50:29,2013-09-30 02:50:29,0,0,131,0,0,0,0,1,1,0
318,2014-01-23 05:02:38,,0,0,47,0,0,1,0,0,1,0
319,2014-01-25 05:25:20,2014-01-29 05:25:20,0,0,18,2927,1,0,0,0,1,0
320,2013-08-24 15:10:28,2013-08-24 15:10:28,0,0,122,0,0,0,1,0,1,0
321,2012-09-05 03:27:39,2012-10-02 03:27:39,0,0,382,0,0,0,1,0,1,2
322,2013-04-27 15:31:43,2014-05-23 15:31:43,0,0,69,1400,1,0,0,0,1,0
323,2013-03-17 10:04:10,2013-03-21 10:04:10,1,1,0,4757,1,0,0,0,0,0
324,2013-11-19 10:16:32,,0,0,141,0,0,1,0,0,1,0
325,2014-02-13 05:40:39,2014-02-15 05:40:39,0,0,178,7917,0,0,0,0,1,0
326,2014-04-17 23:01:12,2014-04-21 23:01:12,0,0,365,0,0,0,0,1,1,0
327,2013-10-17 13:21:45,,0,0,188,4541,1,0,0,0,1,0
328,2013-01-20 09:51:27,,0,0,139,0,0,1,0,0,1,0
329,2012-11-10 03:03:42,2012-11-10 03:03:42,0,0,144,6533,0,0,0,0,1,0
330,2014-02-12 10:58:33,2014-02-27 10:58:33,1,0,62,9381,0,0,0,0,1,0
331,2012-08-02 02:13:46,2012-08-02 02:13:46,0,0,275,0,0,0,0,1,1,2
332,2013-10-24 05:39:51,,0,0,15,8006,0,0,0,0,1,0
333,2014-03-10 20:53:06,2014-03-10 20:53:06,1,0,335,1261,1,0,0,0,1,0
334,2014-02-09 06:23:54,,0,0,7,9296,0,0,0,0,1,0
335,2013-09-11 00:37:31,2013-09-11 00:37:31,0,0,45,0,0,0,1,0,1,0
336,2012-07-21 01:51:47,,0,0,373,0,0,1,0,0,1,4
337,2013-06-20 03:29:09,2013-08-08 03:29:09,1,0,343,0,0,0,0,1,1,0
338,2014-05-18 05:20:54,2014-05-25 05:20:54,0,0,64,5897,0,0,0,0,1,0
339,2012-12-22 04:40:13,2012-12-23 04:40:13,0,0,109,0,0,0,0,1,1,0
340,2013-08-12 08:59:18,2013-08-13 08:59:18,1,0,200,0,0,0,1,0,1,0
341,2013-08-07 23:56:26,2014-06-04 23:56:26,1,1,2,9323,0,0,0,0,1,0
342,2013-12-28 13:33:31,2013-12-28 13:33:31,0,0,61,0,0,0,0,1,1,0
343,2012-09-22 01:27:30,2012-09-22 01:27:30,0,0,231,510,1,0,0,0,1,1
344,2013-06-06 23:39:17,,0,0,0,0,0,1,0,0,0,1
345,2014-02-28 12:26:21,2014-05-06 12:26:21,0,0,16,10253,1,0,0,0,1,0
346,2013-05-27 00:49:08,2013-05-30 00:49:08,0,0,2,8425,0,0,0,0,1,0
347,2013-07-10 14:54:23,2013-10-30 14:54:23,0,0,338,5195,0,0,0,0,1,0
348,2012-10-02 11:00:20,,1,1,311,0,0,1,0,0,1,4
349,2013-03-30 13:33:03,2013-03-31 13:33:03,1,1,340,0,0,1,0,0,1,0
350,2013-03-15 18:02:05,2013-04-01 18:02:05,0,0,334,0,0,0,0,1,1,1
351,2013-12-28 08:40:09,2014-06-04 08:40:09,0,0,163,0,0,0,1,0,1,0
352,2013-09-20 19:27:07,2013-09-21 19:27:07,1,0,2,9872,1,0,0,0,1,0
353,2014-05-29 20:38:38,2014-05-29 20:38:38,1,0,9,0,0,0,1,0,1,0
354,2013-05-05 07:16:58,2013-05-05 07:16:58,0,0,302,0,0,0,0,1,1,0
355,2013-08-08 04:52:19,,0,0,60,0,0,0,1,0,1,0
356,2014-04-14 03:24:28,,0,0,4,1217,0,0,0,0,1,0
357,2014-05-11 06:17:10,2014-05-11 06:17:10,0,0,156,4923,1,0,0,0,1,0
358,2013-07-08 13:25:34,,0,0,17,0,0,0,1,0,1,0
359,2013-04-11 09:37:41,,0,0,9,0,0,1,0,0,1,0
360,2013-11-19 21:14:06,2013-11-19 21:14:06,0,0,84,0,0,0,0,1,1,0
361,2013-10-09 04:55:35,,1,1,110,0,0,1,0,0,1,0
362,2012-10-12 15:51:58,2013-02-04 15:51:58,0,0,285,0,0,1,0,0,1,1
363,2013-08-31 17:48:22,2014-06-04 17:48:22,0,0,1,0,0,0,1,0,1,0
364,2013-11-05 00:07:23,2013-11-05 00:07:23,1,1,380,0,0,0,1,0,1,0
365,2014-03-24 17:39:12,2014-03-24 17:39:12,0,0,8,0,0,0,0,1,1,0
366,2014-05-07 01:16:30,2014-05-07 01:16:30,1,1,148,0,0,0,1,0,1,0
367,2012-11-15 04:49:40,2013-01-31 04:49:40,0,0,272,9916,1,0,0,0,1,1
368,2013-06-15 02:33:16,2013-06-17 02:33:16,0,0,244,4215,0,0,0,0,1,0
369,2013-05-28 08:38:48,,0,0,275,0,0,1,0,0,1,0
370,2013-11-16 22:04:53,2014-05-30 22:04:53,0,0,414,4476,1,0,0,0,1,0
371,2013-08-06 03:17:54,2013-08-07 03:17:54,0,0,264,3918,0,0,0,0,1,0
372,2012-12-30 01:23:28,,0,1,89,8263,0,0,0,0,1,1
373,2013-11-03 11:50:57,,0,0,39,5941,0,0,0,0,1,0
374,2013-02-20 13:49:55,2013-02-20 13:49:55,0,0,237,0,0,1,0,0,1,1
375,2013-12-11 08:56:33,2014-04-26 08:56:33,0,0,129,1199,1,0,0,0,1,0
376,2012-08-10 22:27:08,2012-08-10 22:27:08,1,0,104,0,0,0,0,1,1,6
377,2014-02-21 20:59:02,,0,0,336,5730,0,0,0,0,1,0
378,2013-08-26 21:21:19,,0,1,336,0,0,1,0,0,1,0
379,2013-07-25 13:14:23,2013-07-26 13:14:23,0,0,346,0,0,0,1,0,1,0
380,2012-12-04 12:36:40,,0,0,123,2922,1,0,0,0,1,1
381,2014-04-20 12:13:26,2014-04-20 12:13:26,1,0,362,0,0,0,1,0,1,0
382,2013-05-02 23:50:28,2013-05-25 23:50:28,0,0,92,9593,1,0,0,0,1,1
383,2014-01-19 07:11:50,2014-05-30 07:11:50,0,1,7,0,0,0,1,0,1,0
384,2013-06-15 19:37:33,,0,0,82,10628,0,0,0,0,1,0
385,2012-11-22 07:16:59,,0,0,52,0,0,1,0,0,1,0
386,2013-01-13 05:15:48,,1,0,282,0,0,1,0,0,1,0
387,2012-09-09 02:45:28,,1,0,152,0,0,0,1,0,1,1
388,2014-05-22 13:17:30,2014-05-23 13:17:30,1,1,165,1638,1,0,0,0,1,0
389,2012-09-17 04:50:03,2012-09-18 04:50:03,0,0,191,10988,0,0,0,0,1,6
390,2014-03-12 15:39:48,2014-05-25 15:39:48,0,0,331,0,0,0,1,0,1,0
391,2013-02-16 21:51:19,2013-02-17 21:51:19,0,0,249,0,0,0,1,0,1,0
392,2012-06-03 01:28:05,,0,0,338,0,0,1,0,0,1,3
393,2013-11-28 17:42:38,2013-11-28 17:42:38,0,0,71,4882,1,0,0,0,1,0
394,2013-02-09 12:46:02,2013-02-12 12:46:02,0,0,276,0,0,0,0,1,1,0
395,2013-03-27 05:42:21,2013-03-28 05:42:21,0,0,191,0,0,0,1,0,1,0
396,2012-07-20 05:34:44,,0,0,160,0,0,1,0,0,1,1
397,2012-11-23 10:14:11,2013-01-17 10:14:11,0,0,30,9437,1,0,0,0,1,1
398,2013-06-10 17:48:12,2013-09-01 17:48:12,0,0,105,1758,1,0,0,0,1,0
399,2014-02-27 17:56:54,2014-02-27 17:56:54,0,0,221,2149,0,0,0,0,1,0
400,2013-10-07 04:59:52,2013-10-09 04:59:52,1,0,4,0,0,0,1,0,1,0
401,2013-12-28 05:59:50,2014-06-04 05:59:50,0,0,9,8858,1,0,0,0,1,0
402,2013-07-13 03:40:42,2013-07-14 03:40:42,1,1,185,9691,1,0,0,0,1,0
403,2014-02-03 12:28:58,2014-02-05 12:28:58,1,0,135,730,1,0,0,0,1,0
404,2013-09-14 02:28:58,,0,0,171,8949,0,0,0,0,1,0
405,2012-12-17 08:32:08,2012-12-18 08:32:08,0,0,39,11966,1,0,0,0,1,2
406,2013-08-11 16:27:44,2013-08-12 16:27:44,0,0,130,0,0,0,0,1,1,0
407,2013-11-17 10:04:42,2013-11-18 10:04:42,1,1,0,10333,1,0,0,0,0,0
408,2012-06-15 10:05:30,2012-06-15 10:05:30,0,0,98,0,0,0,1,0,1,8
409,2014-04-15 01:15:36,2014-04-15 01:15:36,0,0,361,706,1,0,0,0,1,0
410,2014-03-08 05:54:15,,0,0,136,8274,1,0,0,0,1,0
411,2014-02-25 04:55:23,2014-02-26 04:55:23,1,0,94,1096,1,0,0,0,1,0
412,2014-05-25 00:47:55,,1,1,192,0,0,1,0,0,1,0
413,2013-04-06 04:50:24,2013-05-04 04:50:24,0,0,143,3933,1,0,0,0,1,0
414,2014-04-23 02:06:35,,1,1,164,0,0,1,0,0,1,0
415,2013-12-10 16:17:56,,0,0,14,0,0,1,0,0,1,0
416,2014-03-30 05:28:19,2014-03-30 05:28:19,0,0,413,1728,1,0,0,0,1,0
417,2013-01-07 15:04:37,2013-03-28 15:04:37,0,0,9,0,0,1,0,0,1,3
418,2013-07-01 04:18:55,2013-12-01 04:18:55,0,0,58,4793,1,0,0,0,1,0
419,2013-06-14 17:24:54,,0,0,15,0,0,1,0,0,1,0
420,2013-05-17 17:51:47,2013-05-18 17:51:47,1,1,235,10606,0,0,0,0,1,0
421,2012-11-27 04:13:57,,0,0,4,0,0,1,0,0,1,0
422,2012-07-09 20:23:52,,1,1,143,422,0,0,0,0,1,1
423,2013-11-09 22:22:35,2013-11-09 22:22:35,1,0,8,4142,1,0,0,0,1,0
424,2014-04-12 01:31:45,2014-04-13 01:31:45,0,0,196,0,0,0,0,1,1,0
425,2013-01-20 02:27:53,2013-01-20 02:27:53,0,0,152,0,0,1,0,0,1,0
426,2013-05-03 12:17:48,2013-05-03 12:17:48,0,0,128,4612,1,0,0,0,1,1
427,2013-04-10 06:11:35,2013-04-15 06:11:35,1,0,95,10811,0,0,0,0,1,0
428,2014-03-09 03:10:24,,0,0,273,11960,0,0,0,0,1,0
429,2012-11-30 04:49:21,,1,0,264,3918,0,0,0,0,1,0
430,2013-09-17 21:32:23,2014-05-25 21:32:23,0,0,352,0,0,0,1,0,1,0
431,2012-08-13 08:47:02,2012-08-13 08:47:02,0,0,286,0,0,0,1,0,1,3
432,2013-02-14 12:08:04,,0,0,17,3037,1,0,0,0,1,0
433,2014-05-04 17:19:22,2014-05-04 17:19:22,0,0,327,0,0,0,1,0,1,0
434,2012-11-16 13:39:31,2012-11-16 13:39:31,1,1,9,2302,0,0,0,0,1,0
435,2013-05-12 11:41:30,2013-05-12 11:41:30,0,0,31,0,0,0,0,1,1,0
436,2012-07-08 15:23:45,2012-07-09 15:23:45,0,0,1,8692,1,0,0,0,1,2
437,2013-06-07 05:53:44,,0,1,200,0,0,1,0,0,1,0
438,2013-08-17 11:05:00,2013-08-18 11:05:00,0,0,334,3318,1,0,0,0,1,0
439,2014-01-21 09:40:30,2014-01-21 09:40:30,0,0,5,0,0,1,0,0,1,0
440,2014-01-04 15:36:27,2014-01-09 15:36:27,0,0,394,0,0,0,0,1,1,0
441,2014-02-24 17:19:34,,0,1,162,1887,1,0,0,0,1,0
442,2014-04-28 11:00:48,2014-05-02 11:00:48,0,0,365,0,0,1,0,0,1,0
443,2013-09-29 05:38:07,,1,0,3,5387,1,0,0,0,1,0
444,2014-04-12 05:44:59,2014-04-13 05:44:59,0,0,229,9572,1,0,0,0,1,0
445,2012-07-24 03:26:27,2014-05-26 03:26:27,0,0,289,445,0,0,0,0,1,2
446,2014-03-27 05:09:59,2014-03-27 05:09:59,0,1,381,2195,1,0,0,0,1,0
447,2012-09-06 04:40:23,,0,0,319,0,0,1,0,0,1,0
448,2013-11-22 10:28:29,2013-11-26 10:28:29,0,0,1,0,0,0,0,1,1,0
449,2014-04-25 12:14:10,2014-04-25 12:14:10,0,0,205,3316,1,0,0,0,1,0
450,2012-12-04 19:18:01,2014-06-02 19:18:01,0,0,165,0,0,0,1,0,1,2
451,2012-07-22 07:21:00,2012-07-24 07:21:00,0,0,130,0,0,0,1,0,1,3
452,2013-08-08 23:57:54,2013-08-08 23:57:54,1,1,320,0,0,0,1,0,1,0
453,2013-11-27 01:55:10,2013-11-27 01:55:10,0,0,42,6220,1,0,0,0,1,0
454,2012-07-30 07:55:09,,0,0,249,0,0,1,0,0,1,2
455,2012-11-21 00:44:51,2012-12-07 00:44:51,0,0,29,0,0,1,0,0,1,2
456,2013-11-09 03:08:23,,1,0,222,5600,1,0,0,0,1,0
457,2013-10-20 23:50:07,2013-10-20 23:50:07,1,1,13,0,0,0,1,0,1,0
458,2014-05-19 22:02:02,,0,0,334,0,0,1,0,0,1,0
459,2014-01-20 20:57:31,,0,0,22,0,0,1,0,0,1,0
460,2012-12-04 14:52:42,2013-01-28 14:52:42,1,0,25,8036,1,0,0,0,1,0
461,2013-09-27 20:14:54,2013-09-29 20:14:54,0,0,245,2229,0,0,0,0,1,0
462,2013-02-07 15:09:08,2014-05-30 15:09:08,1,0,9,7787,1,0,0,0,1,0
463,2013-10-16 23:17:58,,0,1,366,0,0,1,0,0,1,0
464,2012-12-22 21:05:32,2012-12-22 21:05:32,0,1,262,464,1,0,0,0,1,2
465,2012-07-06 20:30:44,2012-07-11 20:30:44,1,0,9,11847,0,0,0,0,1,3
466,2012-11-09 22:43:48,,0,0,11,0,0,1,0,0,1,1
467,2013-05-25 04:50:24,,0,0,102,4337,0,0,0,0,1,0
468,2014-05-29 20:03:58,,1,1,143,7299,0,0,0,0,1,0
469,2013-12-20 16:00:06,2014-05-24 16:00:06,1,0,99,0,0,0,1,0,1,0
470,2012-11-08 17:00:57,,1,1,193,0,0,1,0,0,1,1
471,2013-07-05 17:05:24,2014-06-02 17:05:24,0,0,336,0,0,1,0,0,1,1
472,2014-04-16 20:06:19,2014-05-24 20:06:19,0,0,271,0,0,0,1,0,1,0
473,2013-01-25 13:04:20,2013-01-25 13:04:20,0,0,366,9423,1,0,0,0,1,2
474,2014-02-08 01:24:17,2014-02-09 01:24:17,0,0,136,0,0,0,0,1,1,0
475,2013-10-04 07:12:04,,0,0,340,1985,0,0,0,0,1,0
476,2014-05-27 09:07:16,,0,0,412,7667,1,0,0,0,1,0
477,2013-08-01 20:45:22,2013-08-01 20:45:22,0,0,93,1909,0,0,0,0,1,0
478,2013-04-11 00:02:39,2013-05-06 00:02:39,0,0,411,0,0,0,1,0,1,0
479,2014-05-18 22:08:05,2014-06-04 22:08:05,0,0,88,3298,1,0,0,0,1,0
480,2014-03-21 19:29:34,2014-03-21 19:29:34,0,0,382,10922,0,0,0,0,1,0
481,2014-03-23 01:23:59,2014-05-22 01:23:59,0,0,22,0,0,0,1,0,1,0
482,2013-08-29 11:39:28,2013-08-30 11:39:28,0,0,53,0,0,1,0,0,1,0
483,2013-09-09 21:14:35,2014-06-04 21:14:35,0,0,141,763,1,0,0,0,1,0
484,2014-01-09 23:10:37,,0,0,368,0,0,1,0,0,1,0
485,2012-09-05 19:42:52,,0,0,411,0,0,1,0,0,1,1
486,2014-03-04 13:16:08,2014-03-15 13:16:08,0,0,366,0,0,0,1,0,1,0
487,2013-07-11 15:01:15,2013-07-14 15:01:15,0,0,356,0,0,0,1,0,1,1
488,2013-07-25 22:00:44,2013-07-25 22:00:44,1,0,2,0,0,0,1,0,1,1
489,2012-12-13 04:14:40,,0,0,1,0,0,1,0,0,1,0
490,2012-12-08 12:42:43,2012-12-10 12:42:43,0,0,179,0,0,0,1,0,1,0
491,2013-01-18 05:51:43,,0,0,309,0,0,1,0,0,1,0
492,2013-10-27 22:53:13,2014-06-03 22:53:13,0,0,52,4183,1,0,0,0,1,0
493,2013-04-23 15:06:17,2013-04-24 15:06:17,1,1,120,6316,1,0,0,0,1,0
494,2014-01-09 22:36:16,2014-05-28 22:36:16,0,0,330,0,0,0,1,0,1,0
495,2013-04-26 07:30:17,2013-04-26 07:30:17,0,0,4,2657,0,0,0,0,1,0
496,2012-08-02 08:33:04,,0,0,198,1612,1,0,0,0,1,2
497,2012-09-01 02:39:45,2014-06-02 02:39:45,0,0,65,793,0,0,0,0,1,1
498,2014-01-06 18:23:10,2014-01-06 18:23:10,0,0,296,1656,1,0,0,0,1,0
499,2013-05-21 06:09:08,,0,0,55,9039,0,0,0,0,1,0
500,2014-04-23 23:23:31,2014-05-24 23:23:31,1,1,68,5771,0,0,0,0,1,0
501,2014-04-15 17:07:16,2014-04-15 17:07:16,0,0,33,1481,0,0,0,0,1,0
502,2014-02-04 12:03:36,2014-05-24 12:03:36,0,0,36,5506,0,0,0,0,1,0
503,2013-08-04 07:50:40,,0,0,68,0,0,1,0,0,1,0
504,2013-12-22 08:54:08,2013-12-24 08:54:08,0,0,103,0,0,0,0,1,1,0
505,2013-03-09 15:34:02,2013-03-09 15:34:02,0,0,331,0,0,0,1,0,1,0
506,2014-03-09 21:23:33,2014-04-07 21:23:33,0,0,339,10778,1,0,0,0,1,0
507,2013-12-28 21:01:03,,0,0,3,0,0,1,0,0,1,1
508,2014-05-02 13:01:03,2014-05-02 13:01:03,0,0,0,11397,1,0,0,0,0,0
509,2012-08-24 11:20:31,2014-05-29 11:20:31,0,0,98,6241,0,0,0,0,1,1
510,2012-06-07 10:27:14,2014-06-04 10:27:14,0,0,231,510,0,0,0,0,1,7
511,2013-02-18 17:29:04,2013-02-28 17:29:04,0,0,71,5739,1,0,0,0,1,0
512,2013-05-22 20:52:05,2014-05-21 20:52:05,0,0,7,0,0,0,0,1,1,1
513,2013-12-21 04:11:19,2013-12-21 04:11:19,1,0,1,4076,1,0,0,0,1,0
514,2012-12-02 08:21:39,2012-12-03 08:21:39,0,0,2,0,0,0,1,0,1,0
515,2013-08-02 04:01:32,2013-08-02 04:01:32,1,0,18,7269,1,0,0,0,1,0
516,2014-02-17 21:49:06,2014-02-17 21:49:06,0,0,1,5107,0,0,0,0,1,0
517,2013-09-01 21:39:29,2013-09-01 21:39:29,0,0,75,0,0,0,0,1,1,0
518,2014-01-26 03:42:20,2014-06-03 03:42:20,1,0,11,6882,1,0,0,0,1,0
519,2013-11-14 06:12:35,2013-11-14 06:12:35,0,0,2,1735,1,0,0,0,1,0
520,2012-12-26 02:58:11,2013-04-05 02:58:11,0,0,20,0,0,1,0,0,1,0
521,2012-08-26 03:22:13,2012-08-26 03:22:13,0,0,74,0,0,0,1,0,1,0
522,2013-06-13 04:59:23,2014-06-01 04:59:23,0,0,2,0,0,0,0,1,1,0
523,2014-03-19 22:49:15,,1,1,242,0,0,1,0,0,1,0
524,2013-06-12 19:44:22,2013-06-12 19:44:22,0,0,9,10447,0,0,0,0,1,0
525,2014-04-01 05:36:46,2014-04-01 05:36:46,1,0,4,8875,1,0,0,0,1,0
526,2012-12-04 13:56:42,2012-12-04 13:56:42,1,0,224,0,0,1,0,0,1,3
527,2014-04-10 08:30:52,,1,1,1,9757,0,0,0,0,1,0
528,2013-05-27 02:56:53,2013-06-18 02:56:53,0,0,4,0,0,0,1,0,1,0
529,2013-08-15 23:41:46,2014-05-23 23:41:46,0,0,4,7524,1,0,0,0,1,0
530,2012-11-21 17:50:19,,0,0,68,0,0,1,0,0,1,2
531,2014-01-04 07:11:51,2014-01-08 07:11:51,1,0,236,11744,1,0,0,0,1,0
532,2014-03-04 20:45:18,,0,0,4,0,0,1,0,0,1,0
533,2014-01-04 00:50:19,2014-01-04 00:50:19,0,0,184,0,0,0,0,1,1,0
534,2014-03-19 04:32:11,2014-03-19 04:32:11,0,0,172,0,0,0,0,1,1,0
535,2013-04-24 17:37:34,2014-05-25 17:37:34,0,0,371,10816,1,0,0,0,1,0
536,2013-02-19 11:14:11,2013-02-19 11:14:11,0,0,383,0,0,0,0,1,1,0
537,2013-07-01 11:22:27,2013-07-02 11:22:27,0,0,197,0,0,0,1,0,1,0
538,2013-09-09 22:15:14,2013-09-09 22:15:14,1,1,40,0,0,0,0,1,1,0
539,2014-04-26 17:15:45,2014-04-26 17:15:45,0,0,41,1230,0,0,0,0,1,0
540,2013-03-12 23:24:55,2013-10-22 23:24:55,0,0,380,540,0,0,0,0,1,1
541,2014-01-05 03:50:26,,0,0,86,2608,0,0,0,0,1,0
542,2014-04-18 06:34:12,2014-04-18 06:34:12,0,0,45,8163,1,0,0,0,1,0
543,2014-03-13 01:02:14,2014-05-30 01:02:14,0,0,44,0,0,0,1,0,1,0
544,2012-10-11 18:41:47,,0,0,186,8830,1,0,0,0,1,2
545,2012-08-30 05:51:26,,0,0,405,10997,0,0,0,0,1,2
546,2014-03-02 02:31:41,2014-03-02 02:31:41,1,1,290,7936,1,0,0,0,1,0
547,2013-10-25 14:55:42,2014-05-28 14:55:42,0,0,104,3064,0,0,0,0,1,0
548,2012-08-24 21:08:27,,1,1,335,548,1,0,0,0,1,1
549,2013-05-06 08:57:40,2013-05-08 08:57:40,0,0,104,376,1,0,0,0,1,0
550,2014-05-16 12:40:53,,0,0,16,0,0,1,0,0,1,0
551,2012-11-02 02:05:51,,0,0,274,0,0,1,0,0,1,2
552,2013-09-01 09:34:08,2013-09-02 09:34:08,1,0,4,0,0,0,1,0,1,0
553,2012-08-17 18:16:21,2014-04-18 18:16:21,0,0,160,553,1,0,0,0,1,3
554,2013-12-28 07:16:27,2013-12-29 07:16:27,0,0,6,0,0,1,0,0,1,0
555,2014-01-15 10:03:25,2014-03-06 10:03:25,0,0,380,1931,1,0,0,0,1,0
556,2013-07-26 10:29:37,,1,0,371,0,0,1,0,0,1,0
557,2013-03-24 02:25:03,2013-03-24 02:25:03,1,1,36,2579,0,0,0,0,1,0
558,2013-02-20 08:04:37,,1,0,169,0,0,1,0,0,1,0
559,2014-04-11 06:49:16,,1,0,84,0,0,1,0,0,1,0
560,2014-03-01 08:29:55,2014-03-03 08:29:55,1,1,0,0,0,1,0,0,0,0
561,2013-03-21 05:02:26,2013-04-29 05:02:26,0,0,51,0,0,0,0,1,1,0
562,2013-11-10 10:06:40,2013-11-15 10:06:40,1,0,296,0,0,0,1,0,1,0
563,2012-06-03 19:28:08,2012-06-03 19:28:08,1,0,3,0,0,0,0,1,1,6
564,2013-07-22 08:47:42,2014-05-25 08:47:42,1,0,61,8694,1,0,0,0,1,0
565,2012-06-25 19:18:49,2012-06-26 19:18:49,0,0,249,0,0,0,0,1,1,1
566,2013-09-16 18:58:54,2013-09-16 18:58:54,0,0,192,0,0,0,1,0,1,0
567,2013-08-09 04:23:16,,0,0,281,690,0,0,0,0,1,0
568,2013-06-18 00:12:43,2013-06-19 00:12:43,0,0,117,11267,1,0,0,0,1,0
569,2014-02-05 18:38:49,,0,0,71,0,0,1,0,0,1,0
570,2013-04-24 02:02:43,2013-04-25 02:02:43,0,0,58,0,0,0,1,0,1,0
571,2014-01-08 19:02:40,2014-01-10 19:02:40,1,1,12,0,0,0,0,1,1,0
572,2014-01-11 15:09:31,2014-05-29 15:09:31,1,1,35,0,0,0,1,0,1,0
573,2012-07-21 05:00:25,2012-07-22 05:00:25,0,0,116,0,0,0,0,1,1,2
574,2013-03-18 08:06:29,2013-03-18 08:06:29,0,0,328,0,0,0,1,0,1,0
575,2014-02-15 06:11:28,2014-03-15 06:11:28,0,0,300,1479,0,0,0,0,1,0
576,2014-01-05 14:03:00,2014-01-06 14:03:00,1,1,147,0,0,0,1,0,1,0
577,2012-07-11 06:20:33,,0,0,1,5836,1,0,0,0,1,6
578,2013-06-11 16:12:08,,0,0,41,0,0,1,0,0,1,0
579,2012-11-09 14:47:17,2012-11-10 14:47:17,1,1,73,4780,1,0,0,0,1,1
580,2014-02-27 01:12:49,2014-02-28 01:12:49,0,0,126,0,0,0,1,0,1,0
581,2013-07-03 17:44:54,2013-07-04 17:44:54,1,1,372,4299,1,0,0,0,1,0
582,2014-03-10 09:18:07,2014-03-10 09:18:07,0,0,26,5989,1,0,0,0,1,0
583,2013-08-29 06:41:27,2013-08-31 06:41:27,0,0,28,0,0,1,0,0,1,0
584,2013-02-06 16:34:32,2013-02-07 16:34:32,0,0,21,0,0,0,1,0,1,0
585,2013-06-07 04:55:32,,1,0,300,5942,1,0,0,0,1,0
586,2013-03-20 03:16:59,2013-03-20 03:16:59,0,0,9,0,0,0,0,1,1,0
587,2014-01-08 23:18:30,,1,0,48,10329,1,0,0,0,1,0
588,2012-12-04 11:32:12,2012-12-04 11:32:12,1,1,376,0,0,0,1,0,1,0
589,2012-06-10 13:46:46,2012-09-29 13:46:46,1,0,28,7110,1,0,0,0,1,6
590,2013-02-20 06:21:32,,0,0,395,0,0,1,0,0,1,0
591,2014-01-31 00:15:07,2014-02-21 00:15:07,0,0,64,10542,1,0,0,0,1,0
592,2014-01-03 15:32:48,2014-01-04 15:32:48,0,0,165,10968,1,0,0,0,1,0
593,2012-07-01 21:51:40,2012-07-01 21:51:40,1,1,208,0,0,0,1,0,1,5
594,2013-01-10 15:06:33,,0,0,35,0,0,1,0,0,1,1
595,2014-02-15 11:14:10,2014-02-15 11:14:10,0,0,1,9001,1,0,0,0,1,0
596,2012-09-26 22:43:03,2012-09-27 22:43:03,0,0,342,3233,1,0,0,0,1,0
597,2012-06-21 04:35:54,2012-06-21 04:35:54,0,0,4,3789,1,0,0,0,1,4
598,2013-03-21 12:34:01,,1,0,13,8982,1,0,0,0,1,0
599,2013-12-05 02:31:04,,0,0,9,137,1,0,0,0,1,0
600,2012-10-25 02:10:31,2012-10-25 02:10:31,1,0,13,0,0,0,1,0,1,2
601,2014-01-23 02:57:19,2014-06-01 02:57:19,0,0,8,0,0,0,1,0,1,0
602,2013-03-07 16:25:30,,0,0,349,11011,1,0,0,0,1,0
603,2012-08-08 06:03:10,2014-06-04 06:03:10,0,0,139,0,0,0,1,0,1,0
604,2012-08-13 05:36:49,2012-08-16 05:36:49,1,1,254,0,0,0,1,0,1,5
605,2012-11-13 23:10:10,2014-05-28 23:10:10,0,0,96,0,0,0,0,1,1,1
606,2013-12-27 18:31:16,,0,0,170,6590,1,0,0,0,1,0
607,2013-10-16 11:57:29,2014-02-19 11:57:29,0,0,306,108,1,0,0,0,1,0
608,2012-08-10 06:32:26,2012-09-05 06:32:26,0,0,40,11407,1,0,0,0,1,2
